model,id,category,pn_final,pos_final,designation_final,source_page,fg_fgs_final,qa_revision_estado,qa_revision_accion
12V4000M70,1902616,missing_without_assets,5241880080 5241880102 000000003925,10 15 20,,386,024-05,pendiente,revisar
12V4000M70,1902648,missing_with_errors,X52402400009 5240332630 X59305200001 5240150417 700429024000 700429083000 000933010093 5241800015 700429048000 700429040000 000472048000 000908052003 007603052101 000908038000 007603038101 000908026005 007603026104 735210014000 5240150271 700429015000 0001800015,5 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115,EQUIPMENT R CRANKSHAFT IDLER GEAR AXLE O-RING O-RING HEX BOLT PRESSURE VA O-RING O-RING RING SNAP THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG PLUG DRAIN O-RING PRESSURE RE,388,024-05,pendiente,revisar
12V4000M70,1902648,missing_pending_revision,X52402400009 5240332630 X59305200001 5240150417 700429024000 700429083000 000933010093 5241800015 700429048000 700429040000 000472048000 000908052003 007603052101 000908038000 007603038101 000908026005 007603026104 735210014000 5240150271 700429015000 0001800015,5 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115,EQUIPMENT R CRANKSHAFT IDLER GEAR AXLE O-RING O-RING HEX BOLT PRESSURE VA O-RING O-RING RING SNAP THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG PLUG DRAIN O-RING PRESSURE RE,388,024-05,pendiente,revisar
12V4000M70,1902648,missing_without_assets,X52402400009 5240332630 X59305200001 5240150417 700429024000 700429083000 000933010093 5241800015 700429048000 700429040000 000472048000 000908052003 007603052101 000908038000 007603038101 000908026005 007603026104 735210014000 5240150271 700429015000 0001800015,5 20 25 30 35 40 45 50 55 60 65 70 75 80 85 90 95 100 105 110 115,EQUIPMENT R CRANKSHAFT IDLER GEAR AXLE O-RING O-RING HEX BOLT PRESSURE VA O-RING O-RING RING SNAP THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG COPPER SEAL THREAD PLUG PLUG DRAIN O-RING PRESSURE RE,388,024-05,pendiente,revisar
12V4000M70,1902770,missing_with_errors,X00014368 735073004100 5582540367,50 100 150,,406,035-05,pendiente,revisar
12V4000M70,1902770,missing_pending_revision,X00014368 735073004100 5582540367,50 100 150,,406,035-05,pendiente,revisar
12V4000M70,1902770,missing_without_assets,X00014368 735073004100 5582540367,50 100 150,,406,035-05,pendiente,revisar
12V4000M70,1902773,missing_with_errors,X00011292 304017006069,50 100,,407,035-05,pendiente,revisar
12V4000M70,1902773,missing_pending_revision,X00011292 304017006069,50 100,,407,035-05,pendiente,revisar
12V4000M70,1902773,missing_without_assets,X00011292 304017006069,50 100,,407,035-05,pendiente,revisar
12V4000M70,1902775,missing_with_errors,5242370435 000912016045 000125017014 5242370940 000933010144 000934010007,10 15 20 25 30 35,,409,036-05,pendiente,revisar
12V4000M70,1902775,missing_pending_revision,5242370435 000912016045 000125017014 5242370940 000933010144 000934010007,10 15 20 25 30 35,,409,036-05,pendiente,revisar
12V4000M70,1902775,missing_without_assets,5242370435 000912016045 000125017014 5242370940 000933010144 000934010007,10 15 20 25 30 35,,409,036-05,pendiente,revisar
12V4000M70,1902782,missing_with_errors,EX00008369 RX00008369,50 60 70,,411,037-05,pendiente,revisar
12V4000M70,1902782,missing_pending_revision,EX00008369 RX00008369,50 60 70,,411,037-05,pendiente,revisar
12V4000M70,1902782,missing_without_assets,EX00008369 RX00008369,50 60 70,,411,037-05,pendiente,revisar
12V4000M70,1902811,missing_with_errors,X00040055/42 X00040056 5240380471 5240382550,50 100 150 200,,415,038-05,pendiente,revisar
12V4000M70,1902811,missing_pending_revision,X00040055/42 X00040056 5240380471 5240382550,50 100 150 200,,415,038-05,pendiente,revisar
12V4000M70,1902811,missing_without_assets,X00040055/42 X00040056 5240380471 5240382550,50 100 150 200,,415,038-05,pendiente,revisar
12V4000M70,1902829,missing_with_errors,X52404100144 5240530805 X00042197 5240530122 5240530120 5240530125 0000530926 0000534335 000910014004 007603014102,5 10 15 20 25 30 35 40 65 70,CYLINDER HEAD EXHAUST VALVE INLET VALVE VALVE SPRING IN VALVE SPRING O RETAINER VALVE VALVE KEEPER W VALVE ROTATOR PLUG COPPER SEALIN,418,041-05,pendiente,revisar
12V4000M70,1902829,missing_pending_revision,X52404100144 5240530805 X00042197 5240530122 5240530120 5240530125 0000530926 0000534335 000910014004 007603014102,5 10 15 20 25 30 35 40 65 70,CYLINDER HEAD EXHAUST VALVE INLET VALVE VALVE SPRING IN VALVE SPRING O RETAINER VALVE VALVE KEEPER W VALVE ROTATOR PLUG COPPER SEALIN,418,041-05,pendiente,revisar
12V4000M70,1902829,missing_without_assets,X52404100144 5240530805 X00042197 5240530122 5240530120 5240530125 0000530926 0000534335 000910014004 007603014102,5 10 15 20 25 30 35 40 65 70,CYLINDER HEAD EXHAUST VALVE INLET VALVE VALVE SPRING IN VALVE SPRING O RETAINER VALVE VALVE KEEPER W VALVE ROTATOR PLUG COPPER SEALIN,418,041-05,pendiente,revisar
12V4000M70,1902856,missing_with_errors,X52405500145 X52405500135 X52405500139 000933010194,10 20 40 60,,425,055-05,pendiente,revisar
12V4000M70,1902856,missing_pending_revision,X52405500145 X52405500135 X52405500139 000933010194,10 20 40 60,,425,055-05,pendiente,revisar
12V4000M70,1902856,missing_without_assets,X52405500145 X52405500135 X52405500139 000933010194,10 20 40 60,,425,055-05,pendiente,revisar
12V4000M70,1902863,missing_with_empty_pos,X52405500137,,SWING FOLL.          INLET,426,055-05,ok,copia
12V4000M70,1902863,missing_with_errors,X52405500137,,SWING FOLL.          INLET,426,055-05,ok,copia
12V4000M70,1902863,missing_pending_revision,X52405500137,,SWING FOLL.          INLET,426,055-05,ok,copia
12V4000M70,1902863,missing_without_assets,X52405500137,,SWING FOLL.          INLET,426,055-05,ok,copia
12V4000M70,1902873,missing_with_errors,X52405500146 X52405500124 X52405500123 200988045000 000471045000 700521016200 200933016002,10 20 30 40 50 60 70,,429,055-05,pendiente,revisar
12V4000M70,1902873,missing_pending_revision,X52405500146 X52405500124 X52405500123 200988045000 000471045000 700521016200 200933016002,10 20 30 40 50 60 70,,429,055-05,pendiente,revisar
12V4000M70,1902873,missing_without_assets,X52405500146 X52405500124 X52405500123 200988045000 000471045000 700521016200 200933016002,10 20 30 40 50 60 70,,429,055-05,pendiente,revisar
12V4000M70,1902881,missing_with_errors,X52405500142 X52405500097 001474006000 X52418300025,10 20 30 50,,430,055-05,pendiente,revisar
12V4000M70,1902881,missing_pending_revision,X52405500142 X52405500097 001474006000 X52418300025,10 20 30 50,,430,055-05,pendiente,revisar
12V4000M70,1902881,missing_without_assets,X52405500142 X52405500097 001474006000 X52418300025,10 20 30 50,,430,055-05,pendiente,revisar
12V4000M70,1902886,missing_with_errors,X52405500098 X52499100176 X52405200015 X52499100259 000000000403,10 20 30 40 50,ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC,431,055-05,pendiente,revisar
12V4000M70,1902886,missing_pending_revision,X52405500098 X52499100176 X52405200015 X52499100259 000000000403,10 20 30 40 50,ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC,431,055-05,pendiente,revisar
12V4000M70,1902886,missing_without_assets,X52405500098 X52499100176 X52405200015 X52499100259 000000000403,10 20 30 40 50,ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC,431,055-05,pendiente,revisar
12V4000M70,1902892,missing_with_errors,X52405500099 X52499100176 X52405200015 X52499100259 000000000403,10 20 30 40 50,ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC,432,055-05,pendiente,revisar
12V4000M70,1902892,missing_pending_revision,X52405500099 X52499100176 X52405200015 X52499100259 000000000403,10 20 30 40 50,ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC,432,055-05,pendiente,revisar
12V4000M70,1902892,missing_without_assets,X52405500099 X52499100176 X52405200015 X52499100259 000000000403,10 20 30 40 50,ROCKER ARM BUSHING FOR THRUST MEMB ADJUSTING SC NUT ADEC,432,055-05,pendiente,revisar
12V4000M70,1902911,missing_with_errors,700429130003 8693000017 5240910024 5244760424 X00017505,5 10 15 20 30,O-RING CONTROL BLOCK DRIVE ADAPTER LP FU FITTING M16X1.5 ISO 6 SPARE PARTS KIT FOR,436,073-05,pendiente,revisar
12V4000M70,1902911,missing_pending_revision,700429130003 8693000017 5240910024 5244760424 X00017505,5 10 15 20 30,O-RING CONTROL BLOCK DRIVE ADAPTER LP FU FITTING M16X1.5 ISO 6 SPARE PARTS KIT FOR,436,073-05,pendiente,revisar
12V4000M70,1902911,missing_without_assets,700429130003 8693000017 5240910024 5244760424 X00017505,5 10 15 20 30,O-RING CONTROL BLOCK DRIVE ADAPTER LP FU FITTING M16X1.5 ISO 6 SPARE PARTS KIT FOR,436,073-05,pendiente,revisar
12V4000M70,1902920,missing_with_errors,5319972445 5319970345,5 10,,438,073-05,pendiente,revisar
12V4000M70,1902920,missing_pending_revision,5319972445 5319970345,5 10,,438,073-05,pendiente,revisar
12V4000M70,1902920,missing_without_assets,5319972445 5319970345,5 10,,438,073-05,pendiente,revisar
12V4000M70,1902923,missing_with_errors,5319972945 5319970745,5 10,,439,073-05,pendiente,revisar
12V4000M70,1902923,missing_pending_revision,5319972945 5319970745,5 10,,439,073-05,pendiente,revisar
12V4000M70,1902923,missing_without_assets,5319972945 5319970745,5 10,,439,073-05,pendiente,revisar
12V4000M70,1902974,missing_with_errors,8699970397 8690740388 8690740074,5 10 15,,446,077-05,pendiente,revisar
12V4000M70,1902974,missing_pending_revision,8699970397 8690740388 8690740074,5 10 15,,446,077-05,pendiente,revisar
12V4000M70,1902974,missing_without_assets,8699970397 8690740388 8690740074,5 10 15,,446,077-05,pendiente,revisar
12V4000M70,1903109,missing_with_errors,X00039852 X00012879,50 100,,455,081-05,pendiente,revisar
12V4000M70,1903109,missing_pending_revision,X00039852 X00012879,50 100,,455,081-05,pendiente,revisar
12V4000M70,1903109,missing_without_assets,X00039852 X00012879,50 100,,455,081-05,pendiente,revisar
12V4000M70,1903248,missing_with_errors,X00012916 001481004000,50 100,,471,100-00,pendiente,revisar
12V4000M70,1903248,missing_pending_revision,X00012916 001481004000,50 100,,471,100-00,pendiente,revisar
12V4000M70,1903248,missing_without_assets,X00012916 001481004000,50 100,,471,100-00,pendiente,revisar
12V4000M70,1903251,missing_with_errors,5110250612 005401303000,5 10,,472,100-00,pendiente,revisar
12V4000M70,1903251,missing_pending_revision,5110250612 005401303000,5 10,,472,100-00,pendiente,revisar
12V4000M70,1903251,missing_without_assets,5110250612 005401303000,5 10,,472,100-00,pendiente,revisar
12V4000M70,1903352,missing_with_errors,X52612600004 304017008089 007349008002,50 150 200,,481,120-00,pendiente,revisar
12V4000M70,1903352,missing_pending_revision,X52612600004 304017008089 007349008002,50 150 200,,481,120-00,pendiente,revisar
12V4000M70,1903352,missing_without_assets,X52612600004 304017008089 007349008002,50 150 200,,481,120-00,pendiente,revisar
12V4000M70,1903354,missing_with_errors,0000982118 700429070000 000125010524 000931010336,10 15 20 25,ACTUATING C O-RING WASHER BOLT HEX,483,120-00,pendiente,revisar
12V4000M70,1903354,missing_pending_revision,0000982118 700429070000 000125010524 000931010336,10 15 20 25,ACTUATING C O-RING WASHER BOLT HEX,483,120-00,pendiente,revisar
12V4000M70,1903354,missing_without_assets,0000982118 700429070000 000125010524 000931010336,10 15 20 25,ACTUATING C O-RING WASHER BOLT HEX,483,120-00,pendiente,revisar
12V4000M70,1903364,missing_with_errors,5240901617 0049978190 5240981039 304017008083 007349008002 5240983439 700429016000 304017008085 000125008427 0009973375 5249970316 007603026104,20 30 35 45 50 60 65 70 75 85 105 150,,490,123-05,pendiente,revisar
12V4000M70,1903364,missing_pending_revision,5240901617 0049978190 5240981039 304017008083 007349008002 5240983439 700429016000 304017008085 000125008427 0009973375 5249970316 007603026104,20 30 35 45 50 60 65 70 75 85 105 150,,490,123-05,pendiente,revisar
12V4000M70,1903364,missing_without_assets,5240901617 0049978190 5240981039 304017008083 007349008002 5240983439 700429016000 304017008085 000125008427 0009973375 5249970316 007603026104,20 30 35 45 50 60 65 70 75 85 105 150,,490,123-05,pendiente,revisar
12V4000M70,1903432,missing_with_errors,5360980032 5360980018 5269930101 5360980090 0009963401 5360980176 000934010005,5 10 15 20 25 30 35,,497,123-05,pendiente,revisar
12V4000M70,1903432,missing_pending_revision,5360980032 5360980018 5269930101 5360980090 0009963401 5360980176 000934010005,5 10 15 20 25 30 35,,497,123-05,pendiente,revisar
12V4000M70,1903432,missing_without_assets,5360980032 5360980018 5269930101 5360980090 0009963401 5360980176 000934010005,5 10 15 20 25 30 35,,497,123-05,pendiente,revisar
12V4000M70,1903435,missing_with_errors,5240981407 5240980907 700429140000 5240980680 000931010345 000125010524 000908052003 007603052101 X59412400026 5240980907 700429140000 5240980680 000931010345 000125010524 000908052003 007603052101 700354014003 007603022102 000908014001 007603014102 735210014000 5240981140 700429095004 000931008227 000125008427,10 15 25 35 40 45 55 60 70 75 85 95 100 105 115 120 130 135 140 145 147 155 160 165 170,MANIFOLD CHARG MANIFOLD INTAKE O-RING GASKET BOLT HEX WASHER THREAD PLUG COPPER SEALING CHARGE-AIR PIPE MANIFOLD INTAKE O-RING GASKET BOLT HEX WASHER THREAD PLUG COPPER SEALING THREADED BUSHI COPPER SEALING THREAD PLUG COPPER SEALING THREAD PLUG FLANGE O-RING BOLT HEX WASHER,500,124-05,pendiente,revisar
12V4000M70,1903435,missing_pending_revision,5240981407 5240980907 700429140000 5240980680 000931010345 000125010524 000908052003 007603052101 X59412400026 5240980907 700429140000 5240980680 000931010345 000125010524 000908052003 007603052101 700354014003 007603022102 000908014001 007603014102 735210014000 5240981140 700429095004 000931008227 000125008427,10 15 25 35 40 45 55 60 70 75 85 95 100 105 115 120 130 135 140 145 147 155 160 165 170,MANIFOLD CHARG MANIFOLD INTAKE O-RING GASKET BOLT HEX WASHER THREAD PLUG COPPER SEALING CHARGE-AIR PIPE MANIFOLD INTAKE O-RING GASKET BOLT HEX WASHER THREAD PLUG COPPER SEALING THREADED BUSHI COPPER SEALING THREAD PLUG COPPER SEALING THREAD PLUG FLANGE O-RING BOLT HEX WASHER,500,124-05,pendiente,revisar
12V4000M70,1903435,missing_without_assets,5240981407 5240980907 700429140000 5240980680 000931010345 000125010524 000908052003 007603052101 X59412400026 5240980907 700429140000 5240980680 000931010345 000125010524 000908052003 007603052101 700354014003 007603022102 000908014001 007603014102 735210014000 5240981140 700429095004 000931008227 000125008427,10 15 25 35 40 45 55 60 70 75 85 95 100 105 115 120 130 135 140 145 147 155 160 165 170,MANIFOLD CHARG MANIFOLD INTAKE O-RING GASKET BOLT HEX WASHER THREAD PLUG COPPER SEALING CHARGE-AIR PIPE MANIFOLD INTAKE O-RING GASKET BOLT HEX WASHER THREAD PLUG COPPER SEALING THREADED BUSHI COPPER SEALING THREAD PLUG COPPER SEALING THREAD PLUG FLANGE O-RING BOLT HEX WASHER,500,124-05,pendiente,revisar
12V4000M70,1903546,missing_with_errors,X52610100112 X52610100097 X52610100124 X52612500027 X52612500028 200929008000 200929006000 X52610100098 200125006400 000000002701,50 100 150 200 250 300 350 400 450 500,,507,125-15,pendiente,revisar
12V4000M70,1903546,missing_pending_revision,X52610100112 X52610100097 X52610100124 X52612500027 X52612500028 200929008000 200929006000 X52610100098 200125006400 000000002701,50 100 150 200 250 300 350 400 450 500,,507,125-15,pendiente,revisar
12V4000M70,1903546,missing_without_assets,X52610100112 X52610100097 X52610100124 X52612500027 X52612500028 200929008000 200929006000 X52610100098 200125006400 000000002701,50 100 150 200 250 300 350 400 450 500,,507,125-15,pendiente,revisar
12V4000M70,1903626,missing_with_errors,4 MTU Fried,© 201,richshafen G,517,128-05,pendiente,revisar
12V4000M70,1903626,missing_pending_revision,4 MTU Fried,© 201,richshafen G,517,128-05,pendiente,revisar
12V4000M70,1903626,missing_without_assets,4 MTU Fried,© 201,richshafen G,517,128-05,pendiente,revisar
12V4000M70,1903643,missing_with_errors,5271401418 5261420004 5261400318 200931012006 8379902540 0299976748 700429244000 000933012040 000125013012 000934012008 5261400121 5261400221 000908014001 007603014102 735210014000 735221011000 915006006002 007603014102 0299976748 700429244000 000933012051 000125013012 700429024000 000933010092 000931010336,30 35 50 60 65 75 80 85 90 95 100 105 110 115 130 135 145 150 160 165 170 175 185 190 195,EXHAUST MANIF LINER EXHAUST EXHAUST MANIF BOLT AH HEX WASHER O-RING O-RING BOLT HEX WASHER NUT HEX MANIFOLD CVR EXH COVER THREAD PLUG COPPER SEALIN THREAD PLUG O-RING UNION COPPER SEALIN O-RING O-RING BOLT HEX S2000/ WASHER O-RING BOLT HEX BOLT HEX,519,142-05,pendiente,revisar
12V4000M70,1903643,missing_pending_revision,5271401418 5261420004 5261400318 200931012006 8379902540 0299976748 700429244000 000933012040 000125013012 000934012008 5261400121 5261400221 000908014001 007603014102 735210014000 735221011000 915006006002 007603014102 0299976748 700429244000 000933012051 000125013012 700429024000 000933010092 000931010336,30 35 50 60 65 75 80 85 90 95 100 105 110 115 130 135 145 150 160 165 170 175 185 190 195,EXHAUST MANIF LINER EXHAUST EXHAUST MANIF BOLT AH HEX WASHER O-RING O-RING BOLT HEX WASHER NUT HEX MANIFOLD CVR EXH COVER THREAD PLUG COPPER SEALIN THREAD PLUG O-RING UNION COPPER SEALIN O-RING O-RING BOLT HEX S2000/ WASHER O-RING BOLT HEX BOLT HEX,519,142-05,pendiente,revisar
12V4000M70,1903643,missing_without_assets,5271401418 5261420004 5261400318 200931012006 8379902540 0299976748 700429244000 000933012040 000125013012 000934012008 5261400121 5261400221 000908014001 007603014102 735210014000 735221011000 915006006002 007603014102 0299976748 700429244000 000933012051 000125013012 700429024000 000933010092 000931010336,30 35 50 60 65 75 80 85 90 95 100 105 110 115 130 135 145 150 160 165 170 175 185 190 195,EXHAUST MANIF LINER EXHAUST EXHAUST MANIF BOLT AH HEX WASHER O-RING O-RING BOLT HEX WASHER NUT HEX MANIFOLD CVR EXH COVER THREAD PLUG COPPER SEALIN THREAD PLUG O-RING UNION COPPER SEALIN O-RING O-RING BOLT HEX S2000/ WASHER O-RING BOLT HEX BOLT HEX,519,142-05,pendiente,revisar
12V4000M70,1903699,missing_with_errors,X52614300010 5550160233 5370160233,50 100 150,,526,143-10,pendiente,revisar
12V4000M70,1903699,missing_pending_revision,X52614300010 5550160233 5370160233,50 100 150,,526,143-10,pendiente,revisar
12V4000M70,1903699,missing_without_assets,X52614300010 5550160233 5370160233,50 100 150,,526,143-10,pendiente,revisar
12V4000M70,1903741,missing_with_errors,XP52899100585 XP52899100586 XP52899100588 XP52899100590 XP52899100592 XP52899100593 XP52899100594 XP52899100595 XP52899100596 XP52803700019 XP52899100603 XP52899100602 XP52899100601 XP52899100597 XP52899100600 XP52899100598 XP52899100599 XP52800600016,20 40 60 80 100 120 140 160 180 200 220 240 260 280 300 320 340 360,,538,173-10,pendiente,revisar
